CC_Pop,avg_nuclei,rerun16,Sample_ID,HEXTag,DECTag,DPH,Sex,FLeng_mm,TLeng_mm,mass_g,K,SGR,DNA_pg,Celltype,Smear_Pop,Smr_samp,Diam_um,avg_volume_um3,avg_volume_uL,avg_surface_um2,SAVratio,Event_,n_CC,avg_allTLmm,allTL_sd,allTL_max,allTL_min,avg_allFLmm,allFL_sd,allFL_max,allFL_min,avg_allg,allg_sd,allg_max,allg_min,avg_allk,allK_sd,allK_max,allK_min,avg_allsgr,allsgr_sd,allsgr_max,allsgr_min,avg_allploidy,allploid_sd,allploid_max,allploid_min,avg_8ploidy,max_ploid,min_ploid,sd_ploid,avg_NDiam,sd_NDiam,min_NDiam,max_NDiam,avg_CDiam,sd_CDiam,min_CDiam,max_CDiam,avg_SCDiam,sd_SCDiam,min_SCDiam,max_SCDiam,avg_SNDiam,sd_SNDiam,min_SNDiam,max_SNDiam,n_smear,avg_Nvol_um3,sd_Nvol_um3,min_Nvol_um3,max_Nvol_um3,avg_Cvol_um3,sd_Cvol_um3,min_Cvol_um3,max_Cvol_um3,avg_Nvol_uL,sd_Nvol_uL,min_Nvol_uL,max_Nvol_uL,avg_Cvol_uL,sd_Cvol_uL,min_Cvol_uL,max_Cvol_uL,avg_Nsurf_um2,sd_Nsurf_um2,min_Nsurf_um2,max_Nsurf_um2,avg_Csurf_um2,sd_Csurf_um2,min_Csurf_um2,max_Csurf_um2,avg_CSAV,sd_CSAV,min_CSAV,max_CSAV,avg_NSAV,sd_NSAV,min_NSAV,max_NSAV
GRH_LR,50.2336,,LR2,384.0A030392F0,900.043000238832,,,192,225,37.53,0.329481481,,,avg_shortN,PDB,352,7.73475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,51.4514,,LR3,384.0A03039314,900.043000238868,,,178,210,29.62,0.319835871,,,avg_shortN,PDB,353,7.3702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,45.97113333,,LR4,384.0A03039282,900.043000238722,,,166,200,24.77,0.309625,,,avg_shortN,PDB,354,8.72605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.2336,51.4514,LR5,384.0A03039258,900.043000238680,,,188,221,34.23,0.317124706,,,avg_shortN,PDB,355,8.6516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.6692,,LR6,384.0A0303924E,900.043000238670,,,185,214,33.98,0.346722523,,,avg_shortN,PDB,356,7.35975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.0603,,LR7,384.0A03039252,900.043000238674,,,202,240,46.02,0.332899306,,,avg_shortN,PDB,432,10.40338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,51.4514,50.2336,LR8,384.0A03039278,900.043000238712,,,178,211,30.66,0.326380937,,,avg_shortC,PDB,312,20.60273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.2336,,LR9,384.0A030392B7,900.043000238775,,,200,236,41.65,0.316868448,,,avg_shortC,PDB,313,21.71715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,49.6247,,LR10,384.0A03039285,900.043000238725,,,187,219,33.84,0.322179579,,,avg_shortC,PDB,323,20.0995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.8425,,LR11,384.0A0303928F,900.043000238735,,,190,222,36.52,0.333788866,,,avg_shortC,PDB,325,20.21373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.8425,,LR12,384.0A030392DE,900.043000238814,,,205,236,47.77,0.36342871,,,avg_shortC,PDB,326,20.0691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.0603,50.2336,LR13,384.0A03039286,900.043000238726,,,200,234,41.14,0.321082559,,,avg_shortC,PDB,327,21.1769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.8425,,LR14,384.0A03039241,900.043000238657,,,195,225,40.2,0.352921811,,,avg_shortC,PDB,329,19.55953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.2336,,LR15,384.0A03039329,900.043000238889,,,184,215,32.07,0.322688568,,,avg_shortC,PDB,330,19.7311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.6692,45.3625,LR16,384.0A03039000,900.043000238080,,,177,209,29.6,0.324229744,,,avg_shortC,PDB,331,20.63973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.2336,,LR17,384.0A030392B1,900.043000238769,,,196,229,39.64,0.330086071,,,avg_shortC,PDB,332,20.2388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,51.4514,,LR18,384.0A03039272,900.043000238706,,,212,248,46.84,0.307087291,,,avg_shortC,PDB,333,20.66323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,51.4514,,LR19,384.0A030392C3,900.043000238787,,,186,220,34.53,0.324286251,,,avg_shortC,PDB,334,20.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,51.4514,,LR20,384.0A03039284,900.043000238724,,,183,212,31.76,0.333328855,,,avg_shortC,PDB,335,19.47328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.8425,,LR21,384.0A0303920B,900.043000238603,,,211,249,50.29,0.325749377,,,avg_shortC,PDB,336,22.05848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.2346,,LR22,384.0A03038FF5,900.043000238069,,,169,198,25.81,0.3325006,,,avg_shortC,PDB,338,20.56595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.0603,,LR23,384.0A03038FFD,900.043000238077,,,190,225,38.05,0.334046639,,,avg_shortC,PDB,339,20.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.2336,,LR24,384.0A030392FE,900.043000238846,,,183,213,32.36,0.334864958,,,avg_shortC,PDB,340,20.6358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.6692,,LR25,384.0A030392C1,900.043000238785,,,189,223,36.44,0.32859714,,,avg_shortC,PDB,341,20.8932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,71.05596667,,LR26,384.0A0303929D,900.043000238749,,,180,215,30.32,0.305080056,,,avg_shortC,PDB,342,21.18315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.2336,,LR27,384.0A030392C5,900.043000238789,,,185,215,34.03,0.342410102,,,avg_shortC,PDB,343,21.46448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.8425,50.8425,LR28,384.0A03039212,900.043000238610,,,184,216,33.28,0.330234212,,,avg_shortC,PDB,344,21.36003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.6692,,LR29,384.0A03039288,900.043000238728,,,201,240,41.7,0.301649306,,,avg_shortC,PDB,345,19.9229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.0603,,LR30,384.0A03039214,900.043000238612,,,160,186,22.76,0.353698669,,,avg_shortC,PDB,346,18.19473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,51.4514,,LR31,384.0A03039253,900.043000238675,,,175,202,26.91,0.326482261,,,avg_shortC,PDB,350,21.82543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.0603,,LR32,384.0A030392BF,900.043000238783,,,214,245,48.88,0.332378516,,,avg_shortC,PDB,351,21.5205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.8425,,LR33,384.0A03039319,900.043000238873,,,186,217,34.91,0.341641521,,,avg_shortC,PDB,352,18.3609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.0603,45.3625,LR34,384.0A03038FF3,900.043000238067,,,200,246,46.47,0.312152884,,,avg_shortC,PDB,353,19.69373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,51.4514,,LR35,384.0A030392B3,900.043000238771,,,198,232,39.96,0.320008508,,,avg_shortC,PDB,354,20.79408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,51.4514,,LR36,384.0A03039310,900.043000238864,,,193,227,36.68,0.313582455,,,avg_shortC,PDB,355,20.6964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.0603,,LR37,384.0A03039240,900.043000238656,,,187,219,32.21,0.306660882,,,avg_shortC,PDB,356,19.94215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.0603,,LR38,384.0A03039256,900.043000238678,,,186,220,34.81,0.326915853,,,avg_shortC,PDB,432,26.0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,51.4514,53.887,LR39,384.0A030392E4,900.043000238820,,,178,206,31.61,0.361595348,,,avg_shortN,BR,BR4,9.369025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.0603,,LR40,384.0A03039234,900.043000238644,,,174,203,28.5,0.340687929,,,avg_shortN,BR,BR12,9.782475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.2336,50.2336,LR41,384.0A0303929A,900.043000238746,,,185,211,28.3,0.301258334,,,avg_shortN,BR,BR13,9.5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.8425,,LR42,384.0A03039294,900.043000238740,,,183,214,30.26,0.308764672,,,avg_shortN,BR,BR63,9.247875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,53.2781,,LR43,384.0A0303927E,900.043000238718,,,189,225,39.51,0.346864198,,,avg_shortN,BR,BR70,10.18754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.8425,,LR44,384.0A030392D5,900.043000238805,,,202,234,42.27,0.329901793,,,avg_shortN,BR,BR72,9.43105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.6692,,LR45,384.0A0303927A,900.043000238714,,,187,218,34.72,0.33512763,,,avg_shortN,BR,BR85,10.33905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,46.58026667,,LR46,384.0A030392C0,900.043000238784,,,190,222,35.31,0.322729596,,,avg_shortN,BR,BR101,9.73015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,51.4514,45.9714,LR47,384.0A03038FB1,900.043000238001,,,170,201,26.13,0.321774214,,,avg_shortN,BR,BR111,8.72705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,51.4514,,LR48,384.0A0303931E,900.043000238878,,,175,203,28.73,0.34343734,,,avg_shortN,BR,BR117,9.76645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.8425,,LR49,384.0A03039223,900.043000238627,,,157,184,21.97,0.352676553,,,avg_shortN,BR,BR128,9.586425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,51.4514,,LR50,384.0A030392AD,900.043000238765,,,190,222,32.14,0.293756137,,,avg_shortC,BR,BR4,21.7565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,55.10476667,,LR51,384.0A03038FEC,900.043000238060,,,215,255,48.69,0.293642717,,,avg_shortC,BR,BR12,22.22985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,51.4514,,LR52,384.0A03039245,900.043000238661,,,178,208,30.38,0.337596367,,,avg_shortC,BR,BR13,21.1489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,58.7581,,LR53,384.0A030392FB,900.043000238843,,,186,218,33.05,0.3190083,,,avg_shortC,BR,BR63,21.37408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.8425,50.2336,LR54,384.0A03039216,900.043000238614,,,179,207,30.15,0.339919657,,,avg_shortC,BR,BR70,23.5447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.8425,,LR55,384.0A03039209,900.043000238601,,,188,232,39.74,0.318246699,,,avg_shortC,BR,BR72,20.8014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.8425,,LR56,384.0A030392AF,900.043000238767,,,195,230,44.42,0.365085888,,,avg_shortC,BR,BR85,22.8593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.0603,47.79803333,LR57,384.0A03039269,900.043000238697,,,167,197,28.08,0.367280969,,,avg_shortC,BR,BR101,20.92643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.8425,,LR58,384.0A03039309,900.043000238857,,,177,206,27.47,0.314236767,,,avg_shortC,BR,BR111,21.17505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.0603,,LR59,384.0A030392C2,900.043000238786,,,185,210,35.54,0.383759853,,,avg_shortC,BR,BR117,22.22783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.8425,,LR60,384.0A030392BB,900.043000238779,,,205,241,44.02,0.314484258,,,avg_shortC,BR,BR128,20.54728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.2336,,LR61,384.0A030392AE,900.043000238766,,,192,227,35.44,0.302981521,,,avg_shortN,LR,LR19,8.767925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.0603,52.0603,LR62,384.0A03039280,900.043000238720,,,184,226,34.14,0.295759157,,,avg_shortN,LR,LR23,9.5185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.0603,,LR63,384.0A03038FF7,900.043000238071,,,199,235,40.25,0.310143225,,,avg_shortN,LR,LR50,8.830625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.2336,,LR64,384.0A030392B9,900.043000238777,,,173,201,26.99,0.332364563,,,avg_shortN,LR,LR56,10.36633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,51.4514,,LR65,384.0A0303927C,900.043000238716,,,214,248,47.71,0.31279109,,,avg_shortN,LR,LR63,8.577575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.0603,,LR66,384.0A030392BC,900.043000238780,,,180,211,30.84,0.328297068,,2.51496,avg_shortN,LR,LR66,9.48175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.6692,,LR67,384.0A0303920A,900.043000238602,,,186,213,33.9,0.350801053,,,avg_shortN,LR,LR85,9.5165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,51.4514,,LR68,384.0A03039250,900.043000238672,,,194,230,39.8,0.327114326,,,avg_shortN,LR,LR98,10.43013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.6692,,LR69,384.0A03039013,900.043000238099,,,198,236,42.55,0.323715545,,,avg_shortN,LR,LR116,8.7835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.8425,,LR70,384.0A030392A2,900.043000238754,,,190,225,35.8,0.314293553,,,avg_shortN,LR,LR119,8.9785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.0603,,LR71,384.0A0303920C,900.043000238604,,,185,214,30.44,0.310601342,,,avg_shortN,LR,LR127,9.1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.2336,,LR72,384.0A03038FDD,900.043000238045,,,199,236,38.93,0.296174998,,,avg_shortN,LR,LR128,8.798975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.8425,,LR73,384.0A030392DB,900.043000238811,,,161,188,23.41,0.352312349,,,avg_shortN,LR,LR136,9.71375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.2336,50.2336,LR74,384.0A03039210,900.043000238608,,,192,223,38.17,0.344197388,,,avg_shortN,LR,LR139,9.29305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,51.4514,,LR75,384.0A030392FD,900.043000238845,,,196,230,37.17,0.305498479,,,avg_shortN,LR,LR141,8.9983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,53.887,,LR76,384.0A030390AB,900.043000238251,,,188,219,33.78,0.321608339,,,avg_shortC,LR,LR19,22.56733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.8425,,LR77,384.0A03038F07,900.043000237831,,,198,230,43.48,0.357360072,,,avg_shortC,LR,LR23,22.60775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,53.2781,,LR78,384.0A03039078,900.043000238200,,,197,230,38.47,0.316183118,,,avg_shortC,LR,LR50,22.28853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.2336,,LR79,384.0A030390A1,900.043000238241,,,187,216,34.24,0.339760199,,,avg_shortC,LR,LR56,21.65923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,50.2336,,LR80,384.0A03038F1A,900.043000237850,,,170,197,28.52,0.373036083,,,avg_shortC,LR,LR63,23.91635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.0603,,LR81,384.0A03038F83,900.043000237955,,,181,216,38.41,0.381138705,,,avg_shortC,LR,LR66,21.25775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,53.887,,LR82,384.0A03038E91,900.043000237713,,,196,233,47,0.371560976,,,avg_shortC,LR,LR85,21.37235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,53.2781,,LR83,384.0A03038F56,900.043000237910,,,195,227,36.74,0.314095403,,,avg_shortC,LR,LR98,22.78658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,53.2781,,LR84,384.0A03038F0B,900.043000237835,,,178,208,32.47,0.360821397,,,avg_shortC,LR,LR116,20.97988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.0603,,LR85,384.0A0303909C,900.043000238236,,,167,195,27.21,0.366965053,,,avg_shortC,LR,LR119,20.87635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.6692,,LR86,384.0A03038ED4,900.043000237780,,,197,231,40.1,0.325318254,,,avg_shortC,LR,LR127,20.89555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_LR,52.6692,,LR87,384.0A03038EB7,900.043000237751,,,200,237,47.99,0.360500368,,,avg_shortC,LR,LR128,19.97118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
